title,Description,Price,Colors,Image Urls,Link
dresses,Powder Pink Cotton Flax Pinafore Midi Wrap Dress,"₹4,710","Beige,Navy Blue,Black,Yellow,Pink,Light Khakhi,Peach,Olive Green,Brown","cdn.shopify.com/s/files/1/0534/2501/2925/products/powder-pink-cotton-flax-pinafore-midi-wrap-dress-pinafore-dress-142393_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/powder-pink-cotton-flax-pinafore-midi-wrap-dress-pinafore-dress-954132_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/powder-pink-cotton-flax-pinafore-midi-wrap-dress-pinafore-dress-981586_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/powder-pink-cotton-flax-pinafore-midi-wrap-dress-pinafore-dress-887888_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/powder-pink-cotton-flax-pinafore-midi-wrap-dress-pinafore-dress-451761_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/powder-pink-cotton-flax-pinafore-midi-wrap-dress-pinafore-dress-744709_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/powder-pink-cotton-flax-pinafore-midi-wrap-dress-pinafore-dress-859554_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/powder-pink-cotton-flax-pinafore-midi-wrap-dress-pinafore-dress-903727_1600x.jpg",
dresses,White Block Printed 100% Cotton High-Low Cami Dress,"₹5,380",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/white-block-printed-100-cotton-high-low-cami-dress-high-low-dress-383174_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/white-block-printed-100-cotton-high-low-cami-dress-high-low-dress-122046_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/white-block-printed-100-cotton-high-low-cami-dress-high-low-dress-556362_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/white-block-printed-100-cotton-high-low-cami-dress-high-low-dress-144761_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/white-block-printed-100-cotton-high-low-cami-dress-high-low-dress-165576_1600x.jpg",
dresses,Brown Cotton Flax A-Line Paneled Dress,"₹4,020","Navy Blue,Brown,Peach,Green,Light Khakhi,Yellow,Pink,Beige,Black","cdn.shopify.com/s/files/1/0534/2501/2925/products/brown-cotton-flax-a-line-paneled-dress-paneled-dress-528125_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/brown-cotton-flax-a-line-paneled-dress-paneled-dress-583716_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/brown-cotton-flax-a-line-paneled-dress-paneled-dress-281086_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/brown-cotton-flax-a-line-paneled-dress-paneled-dress-892339_1600x.jpg",
dresses,Beige Cotton Flax Kangaroo Pocket Dress,"₹3,440","Yellow,Beige,Olive Green,Black,Navy Blue,White,Peach,Light Khakhi,Pink,Brown","cdn.shopify.com/s/files/1/0534/2501/2925/products/beige-cotton-flax-kangaroo-pocket-dress-a-line-dress-613690_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/beige-cotton-flax-kangaroo-pocket-dress-a-line-dress-957087_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/beige-cotton-flax-kangaroo-pocket-dress-a-line-dress-524392_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/beige-cotton-flax-kangaroo-pocket-dress-a-line-dress-370690_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/beige-cotton-flax-kangaroo-pocket-dress-a-line-dress-739731_1600x.jpg",
dresses,Melon Orange Mirrored Asymmetrical Shirt Dress,"₹4,220",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/melon-orange-mirrored-asymmetrical-shirt-dress-asymmetrical-dress-603074_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/melon-orange-mirrored-asymmetrical-shirt-dress-asymmetrical-dress-434116_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/melon-orange-mirrored-asymmetrical-shirt-dress-asymmetrical-dress-997797_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/melon-orange-mirrored-asymmetrical-shirt-dress-asymmetrical-dress-630337_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/melon-orange-mirrored-asymmetrical-shirt-dress-asymmetrical-dress-868051_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/melon-orange-mirrored-asymmetrical-shirt-dress-asymmetrical-dress-541888_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/melon-orange-mirrored-asymmetrical-shirt-dress-asymmetrical-dress-295330_1600x.jpg",
dresses,Handspun Cotton Muslin Checkered Dress,"₹6,610",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/handspun-cotton-muslin-tier-dress-tier-dress-429001_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/handspun-cotton-muslin-tier-dress-tier-dress-257597_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/handspun-cotton-muslin-tier-dress-tier-dress-700294_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/handspun-cotton-muslin-tier-dress-tier-dress-528507_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/handspun-cotton-muslin-tier-dress-tier-dress-158753_1600x.jpg",
dresses,Bagru Block Print Sleeveless Maxi Dress,"₹3,390",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/mustard-maxi-shift-dress-yoked-dress-704112_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/mustard-maxi-shift-dress-yoked-dress-772855_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/mustard-maxi-shift-dress-yoked-dress-208911_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/mustard-maxi-shift-dress-yoked-dress-108274_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/mustard-maxi-shift-dress-yoked-dress-276964_1600x.jpg",
dresses,Handspun Sky Blue Yoked Shift Dress,"₹4,620",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/handspun-sky-blue-yoked-shift-dress-yoked-dress-169769_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/handspun-sky-blue-yoked-shift-dress-yoked-dress-639483_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/handspun-sky-blue-yoked-shift-dress-yoked-dress-315657_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/handspun-sky-blue-yoked-shift-dress-yoked-dress-545807_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/handspun-sky-blue-yoked-shift-dress-yoked-dress-596602_1600x.jpg",
dresses,Cotton Denim Button-Down Shirt Dress,"₹4,350",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/cotton-denim-button-down-shirt-dress-button-down-dress-367368_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/cotton-denim-button-down-shirt-dress-button-down-dress-1600730_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/cotton-denim-button-down-shirt-dress-button-down-dress-518320_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/cotton-denim-button-down-shirt-dress-button-down-dress-234718_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/cotton-denim-button-down-shirt-dress-button-down-dress-309195_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/cotton-denim-button-down-shirt-dress-button-down-dress-407073_1600x.jpg",
dresses,Green Cotton Flax Strap Sleeve A-Line Dress,"₹2,670","Yellow,Navy Blue,Black,Brown,Olive Green,White,Light Khakhi,Peach,Pink,Beige","cdn.shopify.com/s/files/1/0534/2501/2925/products/green-cotton-flax-strap-sleeve-a-line-dres-a-line-dress-467883_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/green-cotton-flax-strap-sleeve-a-line-dres-a-line-dress-579885_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/green-cotton-flax-strap-sleeve-a-line-dres-a-line-dress-497421_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/green-cotton-flax-strap-sleeve-a-line-dres-a-line-dress-645435_1600x.jpg",
dresses,Pink Tie Dye High Low Dress,"₹5,660","Lavender,Pink,Blue","cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-tie-dye-high-low-dress-high-low-dress-717306_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-tie-dye-high-low-dress-high-low-dress-853537_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-tie-dye-high-low-dress-high-low-dress-894751_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-tie-dye-high-low-dress-high-low-dress-883092_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-tie-dye-high-low-dress-high-low-dress-220234_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-tie-dye-high-low-dress-high-low-dress-813818_1600x.jpg",
dresses,Lemon Yellow Yarn Dyed Cotton Yoked Dress,"₹3,940","Purple & Maroon,Lemon Yellow,Aqua,Green,Light Yellow","cdn.shopify.com/s/files/1/0534/2501/2925/products/lemon-yellow-yarn-dyed-cotton-yoked-dress-yoked-dress-994858_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/lemon-yellow-yarn-dyed-cotton-yoked-dress-yoked-dress-712505_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/lemon-yellow-yarn-dyed-cotton-yoked-dress-yoked-dress-241806_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/lemon-yellow-yarn-dyed-cotton-yoked-dress-yoked-dress-913951_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/lemon-yellow-yarn-dyed-cotton-yoked-dress-yoked-dress-325115_1600x.jpg",
dresses,Mint Green Tie and Dye A-Line Dress,"₹4,230",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/mint-green-tie-and-dye-a-line-dress-a-line-dress-333863_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/mint-green-tie-and-dye-a-line-dress-a-line-dress-204080_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/mint-green-tie-and-dye-a-line-dress-a-line-dress-830786_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/mint-green-tie-and-dye-a-line-dress-a-line-dress-977956_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/mint-green-tie-and-dye-a-line-dress-a-line-dress-188935_1600x.jpg",
dresses,Handwoven Ikat Teal Strappy Slit Dress,"₹6,140","Black,Brown,Navy Blue,Beige,Green,White,Peach,Light Khakhi,Pink,Mustard,Teal (Ikat),Ash Grey (Cotton Flannel)","cdn.shopify.com/s/files/1/0534/2501/2925/products/handwoven-ikat-teal-strappy-slit-dress-a-line-dress-315368_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/handwoven-ikat-teal-strappy-slit-dress-a-line-dress-258491_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/handwoven-ikat-teal-strappy-slit-dress-a-line-dress-302699_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/handwoven-ikat-teal-strappy-slit-dress-a-line-dress-295019_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/handwoven-ikat-teal-strappy-slit-dress-a-line-dress-576401_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/handwoven-ikat-teal-strappy-slit-dress-a-line-dress-784541_1600x.jpg",
dresses,Lavender Tie Dye High Low Dress,"₹5,660","Lavender,Pink,Blue","cdn.shopify.com/s/files/1/0534/2501/2925/products/lavender-tie-dye-high-low-dress-high-low-dress-679228_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/lavender-tie-dye-high-low-dress-high-low-dress-793635_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/lavender-tie-dye-high-low-dress-high-low-dress-545017_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/lavender-tie-dye-high-low-dress-high-low-dress-581237_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/lavender-tie-dye-high-low-dress-high-low-dress-290516_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/lavender-tie-dye-high-low-dress-high-low-dress-897430_1600x.jpg",
dresses,Salmon Pink Mangalgiri Cotton Flared Dress,"₹5,000",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/salmon-pink-mangalgiri-cotton-godet-flared-dress-godet-dress-212628_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/salmon-pink-mangalgiri-cotton-godet-flared-dress-godet-dress-496236_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/salmon-pink-mangalgiri-cotton-godet-flared-dress-godet-dress-848707_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/salmon-pink-mangalgiri-cotton-godet-flared-dress-godet-dress-754122_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/salmon-pink-mangalgiri-cotton-godet-flared-dress-godet-dress-654179_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/salmon-pink-mangalgiri-cotton-godet-flared-dress-godet-dress-813414_1600x.jpg",
dresses,Olive Green Cotton Waffle V-Neck Dress,"₹4,650","Barn Red (Waffle),Navy Blue (Waffle),Olive Green (Waffle),Sage Green,Mauve,Dusk Beige","cdn.shopify.com/s/files/1/0534/2501/2925/products/olive-green-cotton-waffle-v-neck-dress-paneled-dress-381217_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/olive-green-cotton-waffle-v-neck-dress-paneled-dress-674403_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/olive-green-cotton-waffle-v-neck-dress-paneled-dress-697379_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/olive-green-cotton-waffle-v-neck-dress-paneled-dress-932125_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/olive-green-cotton-waffle-v-neck-dress-paneled-dress-886863_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/olive-green-cotton-waffle-v-neck-dress-paneled-dress-366138_1600x.jpg",
dresses,Brown Cotton Flax Kangaroo Pocket Dress,"₹3,440","Yellow,Beige,Olive Green,Black,Navy Blue,White,Peach,Light Khakhi,Pink,Brown","cdn.shopify.com/s/files/1/0534/2501/2925/products/brown-cotton-flax-kangaroo-pocket-dress-a-line-dress-406924_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/brown-cotton-flax-kangaroo-pocket-dress-a-line-dress-193271_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/brown-cotton-flax-kangaroo-pocket-dress-a-line-dress-653645_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/brown-cotton-flax-kangaroo-pocket-dress-a-line-dress-280963_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/brown-cotton-flax-kangaroo-pocket-dress-a-line-dress-359168_1600x.jpg",
dresses,Brick Red Handspun Vegetable Dyed Yoked Dress,"₹5,800","Brick Red,Green,Powder Blue,Rust,Powder Pink","cdn.shopify.com/s/files/1/0534/2501/2925/products/brick-red-handspun-vegetable-dyed-yoked-dress-yoked-dress-518364_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/brick-red-handspun-vegetable-dyed-yoked-dress-yoked-dress-135445_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/brick-red-handspun-vegetable-dyed-yoked-dress-yoked-dress-832447_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/brick-red-handspun-vegetable-dyed-yoked-dress-yoked-dress-734552_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/brick-red-handspun-vegetable-dyed-yoked-dress-yoked-dress-398024_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/brick-red-handspun-vegetable-dyed-yoked-dress-yoked-dress-326566_1600x.jpg",
dresses,Navy Blue Cotton Waffle V-Neck Dress,"₹4,650","Barn Red (Waffle),Navy Blue (Waffle),Olive Green (Waffle),Sage Green,Mauve,Dusk Beige","cdn.shopify.com/s/files/1/0534/2501/2925/products/navy-blue-cotton-waffle-v-neck-dress-paneled-dress-331367_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/navy-blue-cotton-waffle-v-neck-dress-paneled-dress-823295_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/navy-blue-cotton-waffle-v-neck-dress-paneled-dress-975279_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/navy-blue-cotton-waffle-v-neck-dress-paneled-dress-673829_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/navy-blue-cotton-waffle-v-neck-dress-paneled-dress-567900_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/navy-blue-cotton-waffle-v-neck-dress-paneled-dress-444484_1600x.jpg",
dresses,Green Yarn-Dyed 100% Cotton Tier Midi Dress,"₹3,460","Maroon,Beige,Lemon Yellow,Grey,Yellow & White,Green,Pink,Aqua","cdn.shopify.com/s/files/1/0534/2501/2925/products/green-yarn-dyed-100-cotton-tier-midi-dress-tier-dress-598645_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/green-yarn-dyed-100-cotton-tier-midi-dress-tier-dress-162957_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/green-yarn-dyed-100-cotton-tier-midi-dress-tier-dress-290173_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/green-yarn-dyed-100-cotton-tier-midi-dress-tier-dress-918003_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/green-yarn-dyed-100-cotton-tier-midi-dress-tier-dress-356830_1600x.jpg",
dresses,White Cotton Flax V-Neck Tunic,"₹2,660","Yellow,Olive Green,Black,Brown,Navy Blue,White,Peach,Light Khakhi,Pink","cdn.shopify.com/s/files/1/0534/2501/2925/products/white-cotton-flax-v-neck-tunic-shift-dress-132980_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/white-cotton-flax-v-neck-tunic-shift-dress-476394_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/white-cotton-flax-v-neck-tunic-shift-dress-187953_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/white-cotton-flax-v-neck-tunic-shift-dress-154206_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/white-cotton-flax-v-neck-tunic-shift-dress-998931_1600x.jpg",
dresses,Pink Dabu Block Print A-Line Midi Dress,"₹4,920",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-dabu-block-print-a-line-midi-dress-a-line-dress-754212_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-dabu-block-print-a-line-midi-dress-a-line-dress-824287_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-dabu-block-print-a-line-midi-dress-a-line-dress-201793_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-dabu-block-print-a-line-midi-dress-a-line-dress-968066_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-dabu-block-print-a-line-midi-dress-a-line-dress-287087_1600x.jpg",
dresses,Olive Green Cotton Waffle Turtle Neck Dress,"₹4,620","Navy Blue,Barn Red,Olive Green","cdn.shopify.com/s/files/1/0534/2501/2925/products/olive-green-cotton-waffle-turtle-neck-dress-shift-dress-694713_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/olive-green-cotton-waffle-turtle-neck-dress-shift-dress-318974_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/olive-green-cotton-waffle-turtle-neck-dress-shift-dress-666946_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/olive-green-cotton-waffle-turtle-neck-dress-shift-dress-535473_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/olive-green-cotton-waffle-turtle-neck-dress-shift-dress-350110_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/olive-green-cotton-waffle-turtle-neck-dress-shift-dress-399038_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/olive-green-cotton-waffle-turtle-neck-dress-shift-dress-490691_1600x.jpg",
dresses,Light Yellow Tie and Dye High Low Dress,"₹5,660",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/light-yellow-tie-and-dye-high-low-dress-high-low-dress-338823_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/light-yellow-tie-and-dye-high-low-dress-high-low-dress-342984_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/light-yellow-tie-and-dye-high-low-dress-high-low-dress-310044_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/light-yellow-tie-and-dye-high-low-dress-high-low-dress-421227_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/light-yellow-tie-and-dye-high-low-dress-high-low-dress-457508_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/light-yellow-tie-and-dye-high-low-dress-high-low-dress-809337_1600x.jpg",
dresses,Pink Cotton Welt Pocket Shift Dress,"₹3,390","Beige,Yellow,Navy Blue,Black,Brown,Pink,Peach,Light Khakhi,Khaki Green","cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-cotton-welt-pocket-shift-dress-high-low-dress-880253_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-cotton-welt-pocket-shift-dress-high-low-dress-218810_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-cotton-welt-pocket-shift-dress-high-low-dress-144587_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-cotton-welt-pocket-shift-dress-high-low-dress-527377_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-cotton-welt-pocket-shift-dress-high-low-dress-845318_1600x.jpg",
dresses,Cotton Corduroy Sage Green Surplice Dress,"₹5,550","Mauve,Sage Green,Taupe","cdn.shopify.com/s/files/1/0534/2501/2925/products/cotton-corduroy-sage-green-surplice-dress-shift-dress-872194_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/cotton-corduroy-sage-green-surplice-dress-shift-dress-517664_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/cotton-corduroy-sage-green-surplice-dress-shift-dress-634104_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/cotton-corduroy-sage-green-surplice-dress-shift-dress-410859_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/cotton-corduroy-sage-green-surplice-dress-shift-dress-676055_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/cotton-corduroy-sage-green-surplice-dress-shift-dress-232019_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/cotton-corduroy-sage-green-surplice-dress-shift-dress-769820_1600x.jpg",
